Target had weak holiday sales. Investors better hope it's an outlier,2020-01-16T12:09:12Z,0.92,Target,had,weak holiday sales
Target's holiday season was a letdown. Costco's wasn't,2020-01-15T12:02:20Z,0.95,Target's holiday season,was,a letdown
Jeff Bezos is in India. Amazon has a ton on the line,2020-01-15T11:07:00Z,0.94,Jeff Bezos,is,in India
"A Florida woman tried to build a bomb inside a Walmart using items she didn't pay for, police say",2020-01-15T08:33:20Z,0.97,A Florida woman tried to build a bomb inside a Walmart,say,police
Vegan sausages and clever marketing have helped this low-cost chain take over Britain,2020-01-14T05:13:11Z,0.95,Vegan sausages,have helped,this low  cost chain take over Britain
Amazon and Flipkart face an antitrust investigation in India,2020-01-14T00:40:36Z,0.93,Amazon,face,an antitrust investigation in India
America has turned its back on big department stores,2020-01-09T15:19:09Z,0.86,America,has turned,its back on big department stores
Bed Bath & Beyond is in deep trouble. And it could get worse,2020-01-08T22:41:19Z,0.95,Bed Bath & Beyond,is,in deep trouble
Investors are selling oil again. Here's why,2020-01-07T12:03:38Z,0.89,Investors,are selling,oil
Amazon's India business is getting an offline boost,2020-01-06T23:46:00Z,0.94,Amazon's India business,is getting,an offline boost
Someone released bedbugs in a Pennsylvania Walmart and now police are investigating,2020-01-05T21:41:25Z,0.91,Someone,released,bedbugs
"From licking ice cream to storming Area 51, these 8 stories made 2019 a wild year",2019-12-29T10:14:14Z,1.0,these  stories,made,a wild year
Michaels replaces CEO after just two months on the job,2019-12-27T18:35:26Z,0.89,Michaels,replaces,CEO
Amazon has its best holiday season ever,2019-12-26T15:13:21Z,0.89,Amazon,has,its best holiday season ever
A hard-boiled egg recall expands to products sold at Walmart and Trader Joe's following a deadly listeria outbreak,2019-12-25T14:09:48Z,0.93,Trader Joe's,following,a deadly listeria outbreak
The biggest shopping day of the year dwarfed Black Friday and Cyber Monday,2019-12-24T16:06:14Z,0.95,The biggest shopping day of the year,dwarfed,Black Friday
How stores choose which songs to play,2019-12-24T12:05:55Z,0.87,stores,choose,which songs to play
Dollar General isn't doing enough to bring healthy food to low-income Americans,2019-12-20T18:13:51Z,0.96,Dollar General,is n't doing,enough to bring healthy food to lowincome Americans
Fake and dangerous kids products are turning up for sale on Amazon,2019-12-20T14:12:50Z,0.93,dangerous kids products,are turning up,for sale on Amazon
The world's oldest central bank ends its big experiment with interest rates,2019-12-19T11:55:33Z,0.91,The world's oldest central bank,ends,its big experiment with interest rates
Goldfish crackers launches two new flavors,2019-12-16T11:24:49Z,0.9,Goldfish crackers,launches,two new flavors
Bed Bath & Beyond's new CEO just laid off nearly his entire C-Suite,2019-12-17T16:49:42Z,0.83,Bed Bath & Beyond's new CEO,laid off,nearly his entire CSuite
Amazon sellers can't use FedEx Ground for Prime shipments,2019-12-16T23:31:40Z,0.94,Amazon sellers,ca n't use,FedEx Ground
Walmart is hauling out the holiday decor deals,2019-12-13T18:43:01Z,0.92,Walmart,is hauling out,the holiday decor deals
Priyanka Chopra and Nick Jonas are producing a reality wedding series for Amazon,2019-12-12T17:07:20Z,0.94,Nick Jonas,are producing,a reality wedding series for Amazon
Mochi ice cream is finally having a mainstream moment,2019-12-09T15:30:18Z,0.94,Mochi ice cream,is having,a mainstream moment
NFL star Khalil Mack pays off 300 holiday layaway accounts at a Walmart in his hometown,2019-12-08T19:17:00Z,0.91,NFL star Khalil Mack,pays off,holiday layaway accounts
Retailers are scrambling to find holiday help,2019-12-06T19:44:23Z,0.87,Retailers,are scrambling to find,holiday help
Toxic air and gridlock: India's tech cities are choking on their success,2019-12-03T23:00:25Z,0.89,India 's tech cities,are choking,on their success
"Dollar General is opening 1,000 new stores next year",2019-12-05T16:39:33Z,1.0,Dollar General,is opening,new stores next year
First on CNN Business: Gun safety advocates grade stores. Walmart got an A; Home Depot got an F,2019-12-04T13:00:50Z,0.96,Gun safety,advocates,grade stores
"Baby Yoda merch has finally landed in a galaxy near you. (Hurry, these will sell out)",2019-12-03T19:57:13Z,0.87,Baby Yoda merch,has landed,in a galaxy near you
"Black Friday broke shopping records, but not at stores",2019-12-02T17:50:09Z,0.93,Black Friday,broke,shopping records
"For the next 26 days, retailers will be after your wallet",2019-11-29T12:10:04Z,0.91,retailers,will be,after your wallet
Early deals to shop ahead of Black Friday,2019-11-27T08:03:25Z,0.92,Early deals,to shop,ahead of Black Friday
Retailers face a Thanksgiving Day decision: Open or closed?,2019-11-27T17:21:02Z,0.91,Retailers,face,a Thanksgiving Day decision
How retailers trick your brain into overspending during the holidays,2018-12-18T19:14:53Z,0.82,retailers,trick,your brain
"Hasbro really, really needs you to buy 'Frozen 2' and 'Star Wars' toys this holiday season",2019-11-21T19:06:16Z,0.89,Hasbro,needs,you to buy ' Frozen ' Star Wars ' toys
Best Buy is ready for Black Friday,2019-11-26T14:25:28Z,0.95,Best Buy,is,ready for Black Friday
"Apple, Samsung and Alexa devices are all getting early Black Friday discounts",2019-11-25T11:03:35Z,0.91,Alexa devices,are getting,early Black Friday discounts
Why Black Friday is absolutely crucial for struggling retailers,2019-11-24T12:52:26Z,0.94,Black Friday,is,absolutely crucial for struggling retailers
The real reason Victoria's Secret show is going away,2019-11-23T01:49:43Z,0.84,Victoria's Secret show,is going,away
"Brick and mortar stores are hurting many retailers, but Nordstrom is pushing them as key to the company's future",2019-11-22T00:05:25Z,0.9,mortar stores,are hurting,many retailers
Target and TJMaxx are killing department stores,2019-11-21T14:47:41Z,0.93,Target,are killing,department stores
America's milk industry is struggling. Don't blame oat milk,2019-11-21T15:10:10Z,0.93,America's milk industry,is struggling,Don't blame oat milk
Walmart is doubling down on China with 500 new stores,2019-11-21T11:36:52Z,0.93,Walmart,is doubling down,on China
America's largest grocer is revamping its produce section,2019-11-20T14:02:17Z,0.89,America's largest grocer,is revamping,its produce section
'Shark Tank's' Mr. Wonderful is bullish on dividend stocks and tech giants,2019-11-19T19:12:11Z,0.94,Mr. Wonderful,is,bullish on dividend tech giants
"Gunman kills 2 people, then himself in the parking lot of an Oklahoma Walmart, police say",2019-11-18T17:21:48Z,0.86,Gunman,kills then,in the parking lot of an Oklahoma Walmart
El Paso shooting survivors seek solace in family and soccer,2019-11-16T22:57:34Z,0.95,El Paso shooting survivors,seek,solace
Amazon rolls out 'Amazon Pharmacy' branding to PillPack,2019-11-15T22:25:03Z,0.92,Amazon,rolls out,Amazon Pharmacy
"When Ted Koppel's wife was given a few years left to live, the couple dedicated themselves to fighting COPD",2019-11-15T11:57:58Z,0.93,the couple,dedicated,themselves
US consumers are gearing up for their next challenge: holiday shopping,2019-11-15T12:09:25Z,0.87,US consumers,are gearing up,for their next challenge
Meet the Facebook executive who wants you to trust him with your money,2019-11-15T11:04:04Z,0.87,the Facebook executive,wants,you to trust him with your money
Walmart displays #ElPasoStrong banner as store reopens to cheers,2019-11-14T17:14:09Z,0.89,store,reopens,to cheers
"As El Paso Walmart reopens, residents find healing after the horror",2019-11-14T10:42:33Z,0.93,residents,find,healing after the horror
El Paso Walmart reopens months after deadly shooting,2019-11-14T22:19:39Z,0.93,El Paso Walmart,reopens,months
Walmart surges heading into holidays,2019-11-14T12:53:56Z,0.92,Walmart,surges heading,into holidays
Recession fears recede in Germany but the global economy is still fragile,2019-11-14T11:37:45Z,0.92,Recession fears,recede,in Germany
How Wegmans and H-E-B survived Amazon's onslaught,2019-11-13T12:37:10Z,0.93,Wegmans,survived,Amazon 's onslaught
Tesla is walking into the lion's den,2019-11-13T11:46:46Z,0.92,Tesla,is walking,into the lion's den
Teen receives double lung transplant after vaping-related illness,2019-11-13T00:27:40Z,0.92,Teen,receives,double lung transplant
Puppies and Venmo: How the biggest store credit card company is surviving the retail apocalypse,2019-11-12T16:00:14Z,0.93,the biggest store credit card company,is surviving,the retail apocalypse
Juul is laying off 650 people in a $1 billion cost-cutting plan,2019-11-12T13:46:54Z,1.0,Juul,is laying,people
"Walgreens may get scooped up in the largest private equity deal in history, report says",2019-11-11T15:58:19Z,0.95,Walgreens,get,scooped up in the largest private equity deal in history
Two of the world's biggest economies are at risk of recession,2019-11-10T12:51:16Z,0.94,Two of the world's biggest economies,are,at risk of recession
These Sony noise canceling headphones are at the lowest price yet,2019-11-09T14:46:42Z,0.95,These Sony noise canceling headphones,are,at the lowest price
Corporate America is quietly working to suppress the voices of small investors,2019-11-08T11:20:29Z,0.91,Corporate America,is quietly working to suppress,the voices of small investors
Disney looks strong ahead of streaming launch,2019-11-08T12:04:32Z,0.93,Disney,looks,strong
"Sears owner secures $250 million in new capital, but another 96 stores will close",2019-11-07T22:46:13Z,1.0,Sears owner,secures,$  million
Kroger debuts a new logo and slogan,2019-11-06T11:51:06Z,0.92,Kroger,debuts,slogan
McDonald's ex-CEO Steve Easterbrook steps down from Walmart's board,2019-11-05T12:09:39Z,0.88,Steve Easterbrook,[is] exCEO [of],McDonald
"A man stole an electric shopping cart from Walmart and drove it from one bar to another to avoid a DWI, police say",2019-11-05T05:53:09Z,0.97,A man stole an electric shopping cart from Walmart,say,police
Bank of America will pay a $20 minimum wage a year earlier than planned,2019-11-04T16:55:04Z,1.0,Bank of America,will pay,$  minimum wage a year earlier
McDonald's CEO Steve Easterbrook is out for 'consensual relationship with an employee',2019-11-03T21:38:55Z,0.88,Steve Easterbrook,[is] CEO [of],McDonald
Beto O'Rourke ends 2020 presidential bid,2019-11-01T21:34:57Z,1.0,Beto O'Rourke,ends,presidential bid
"Zantac does not form impurity in your stomach, FDA testing finds",2019-11-01T22:18:20Z,0.9,Zantac,does not form,impurity
Why supermarkets are building 'dark stores',2019-10-30T17:15:21Z,0.88,supermarkets,are building,dark stores
"The El Paso Walmart where 22 people were killed will reopen, with a permanent memorial in the works",2019-10-29T20:24:01Z,0.94,people,were killed,The El Paso Walmart
Amazon makes grocery delivery free for Prime members,2019-10-29T15:25:39Z,0.93,Amazon,makes,grocery delivery free for Prime members
Retailers are pulling Johnson's baby powder from store shelves,2019-10-25T21:18:41Z,0.91,Retailers,are pulling,Johnson's baby powder
These best-selling grills are perfect for barbecues,2018-06-27T18:51:25Z,0.94,These bestselling grills,are,perfect
"In race for holiday shoppers, retailers promise speedy deliveries and tech in stores",2019-10-23T19:56:36Z,0.94,retailers,promise,tech in stores
He revolutionized how millions of people spend money in India. His next target: America,2019-10-24T00:39:54Z,0.93,millions of people,spend,money
Markeith Loyd avoids death penalty for killing his ex-girlfriend and her unborn child,2019-10-23T17:11:00Z,0.93,Markeith Loyd,avoids,death penalty for killing
The truck driver involved in a crash that killed 7 motorcyclists was indicted on 23 charges,2019-10-22T06:49:41Z,0.99,The truck driver involved in a crash that killed  motorcyclists,was indicted on,charges
Hasbro plunges 17% after getting hit hard by tariffs,2019-10-22T16:05:02Z,0.91,Hasbro,getting,hit hard by tariffs
"E-cigarettes helped more than 50,000 people in England quit smoking in one year, study estimates",2019-10-21T19:53:32Z,0.94,more than  people in England,quit,smoking
Milwaukee police officer buys children car seats instead of ticketing their mom,2019-10-21T19:28:30Z,0.93,Milwaukee police officer,buys,children car seats
"More than 6,000 pounds of frozen meat sold at Walmart is recalled for possible salmonella contamination",2019-10-21T11:40:03Z,0.99,pounds of frozen meat sold at Walmart,is recalled for,possible salmonella contamination
'Murder Kroger' has long lived in Atlanta lore. A major rehab may finally put the painful nickname to rest,2019-10-19T17:12:48Z,0.92,Murder Kroger,has lived,in Atlanta
Chicago teachers' strike stretches into second day as negotiations continue,2019-10-18T13:37:32Z,0.94,Chicago teachers' strike,stretches,into second day
Sanofi recalls popular heartburn medication Zantac OTC,2019-10-18T21:07:28Z,0.93,Sanofi,recalls,popular heartburn medication Zantac OTC
0.92 (white workers; to report; canceled shifts at work,2019-10-17T11:14:22Z),0.91,Some minority workers,are,up to  more likely
"Chicago teachers' strike continues, leaving about 300,000 kids in limbo",2019-10-17T10:57:11Z,0.94,Chicago teachers' strike,continues,leaving about  kids in limbo
Markeith Loyd convicted in the shooting death of his ex-girlfriend and her unborn child,2019-10-17T00:47:56Z,0.87,Markeith Loyd,convicted,in the shooting death of her unborn child
"Chicago teachers are about to go on strike, leaving 360,000 kids in limbo",2019-10-16T17:54:21Z,0.93,Chicago teachers,are,about to go on strike
Michigan judge blocks the state's e-cigarette ban,2019-10-15T23:12:30Z,0.94,Michigan judge,blocks,the state's ecigarette ban
American companies are taking enormous risks to do business in China,2019-10-11T22:02:48Z,0.9,American companies,are taking enormous risks to do,business
Beto O'Rourke says he raised $4.5 million in 2019's third quarter,2019-10-11T21:30:22Z,0.85,Beto O'Rourke,says,he raised $. million in 's third quarter
0.66 (they; created; a way to combat counterfeits in China,2019-10-11T17:56:21Z),0.86,Whiskey,made,them sick
It's only $4.99. But Costco's rotisserie chicken comes at a huge price,2019-10-11T10:30:26Z,0.97,It,'s,$ .
"0.73 (one survivor; says; she's 'trying to forget that evil'""",2019-10-10T04:18:38Z),0.86,the suspected El Paso gunman,pleads,not guilty
'Terrifying but fantastic:' New Tesla feature sparks awe and mayhem,2019-10-10T14:47:13Z,0.96,New Tesla feature,sparks,mayhem
Bed Bath & Beyond's stock soars after poaching Target leader for its new CEO,2019-10-10T14:23:44Z,0.9,Bed Bath & Beyond's,after poaching,Target leader
Target is helping to revive the Toys 'R' Us brand online,2019-10-09T12:45:28Z,0.92,Target,is helping to revive,the Toys 'R
"Dick's has destroyed $5 million worth of weapons, its CEO says",2019-10-08T12:50:03Z,0.83,Dick's,has destroyed,$ million worth of weapons
Mattel unveils its new career doll: Judge Barbie,2019-10-07T20:02:32Z,0.86,Mattel,unveils,its new career doll
Kroger will stop selling e-cigarettes,2019-10-07T20:03:31Z,0.9,Kroger,will stop selling,ecigarettes
"Marc Benioff says capitalism, as we know it, is dead",2019-10-04T15:40:04Z,0.93,Marc Benioff,says,capitalism
Bed Bath and Beyond is closing 20 more stores,2019-10-03T16:21:09Z,0.93,Bed Bath,is closing,more stores
The CEO behind Fortnite makes it to the Forbes 400 list,2019-10-02T15:57:04Z,0.91,The CEO behind Fortnite,makes,it to the Forbes  list
Elizabeth Warren wants to tax the teeth out of corporate lobbying,2019-10-02T14:01:41Z,0.93,Elizabeth Warren,wants,to tax the teeth out of corporate lobbying
"Walmart, CVS, Walgreens pull Zantac and similar heartburn drugs because of cancer worries",2019-09-30T12:38:56Z,0.96,Walmart  CVS  Walgreens,pull,similar heartburn drugs
Bernie Sanders announces massive $25.3 million third quarter fundraising haul,2019-10-01T10:02:19Z,1.0,Bernie Sanders,announces,$ . million third quarter fundraising haul
'Joker' spurs security precautions from the US Army and the Los Angeles police,2019-09-27T17:07:46Z,0.94,Joker,spurs,security precautions
0.95 (Walmart; says; the store where the El Paso massacre took place might reopen in November,2019-09-27T00:30:21Z),0.96,the El Paso massacre,took,place
British tobacco group says US vaping crackdown is hurting its business,2019-09-26T10:14:17Z,0.86,US vaping crackdown,is hurting,its business
Altria and Philip Morris end plans to reunite,2019-09-25T11:55:24Z,0.87,Philip Morris end,plans,to reunite
The health officials who alerted the world to the alarming vaping illness,2019-09-25T11:02:20Z,0.9,The health officials,alerted,the world
America's top energy regulator agonizes over the downfall of coal country,2019-09-24T13:40:48Z,0.94,America's top energy regulator,agonizes,over the downfall of coal country
Sheryl Sandberg outlines Silicon Valley's plan to fight online extremism,2019-09-23T20:30:42Z,0.94,Sheryl Sandberg,outlines,Silicon Valley's plan
Companies can use VR to train employees for mass shootings. But should they?,2019-09-24T11:25:18Z,0.87,Companies,can use VR to train,employees
"Three Catholic churches in El Paso targeted in arson attacks, the FBI says",2019-09-22T08:32:48Z,0.98,Three Catholic churches in El Paso targeted in arson attacks,says,the FBI
Employees and investors are forcing companies to act on climate change,2019-09-20T10:52:17Z,0.89,companies,to act,on climate change
Colt will stop making AR-15 rifles for consumers,2019-09-19T19:07:50Z,0.85,Colt,will stop making,AR rifles for consumers
America's CEOs have a new spokesman. He's from Walmart,2019-09-19T16:15:54Z,0.92,America's CEOs,have,a new spokesman
Beto O'Rourke is back in the mix. Will voters give him another look?,2019-09-19T11:01:15Z,0.93,Beto O'Rourke,is,back in the mix
O'Rourke: 'Allowing the NRA to set the terms of the debate no longer works',2019-09-19T03:18:18Z,0.94,O'Rourke,Allowing,the NRA to set the terms of the debate no longer works
How Hasbro managed a stunning comeback in a post-Toys-'R'-Us world,2019-09-18T16:47:43Z,0.92,Hasbro,managed,a stunning comeback
Amazon just added India's most popular language to Alexa,2019-09-18T10:00:51Z,0.92,Amazon,added,India's most popular language
Asking customers not to bring guns into stores is one thing. Enforcing the policy is another,2019-09-17T18:23:29Z,0.95,Asking customers not to bring guns into stores,is,one thing
Walmart's new Capital One credit card matches Amazon's Prime card deal,2019-09-18T11:17:57Z,0.99,one credit card,matches,Amazon 's Prime card deal
"One year after being shot in the head, this police officer participated in a 5K",2019-09-15T19:19:06Z,0.95,this police officer,participated,in a K
145 CEOs demand action on gun violence,2019-09-12T11:09:39Z,0.92,CEOs,demand,action on gun violence
"47,000 grocery workers in California avert a strike with new contracts",2019-09-12T21:13:57Z,0.99,grocery workers,avert,a strike with new contracts
"In the Texas suburbs, voters feel apathy and desire for a uniter",2019-09-12T18:48:58Z,0.95,voters,feel,desire for a uniter
El Paso shooting: Prosecutor plans to pursue death penalty after capital murder indictment,2019-09-12T17:17:06Z,0.92,Prosecutor,plans,to pursue death penalty after capital murder indictment
"While the government does nothing about gun violence, CEOs are filling the void",2019-09-10T19:21:54Z,0.9,the government,does,nothing about gun violence
"Target is hiring 130,000 temp workers for the holidays",2019-09-10T12:00:02Z,1.0,Target,is hiring,temp workers
Americans want companies to keep them safe from gun violence,2019-09-09T18:37:35Z,0.87,Americans,want,companies to keep them safe from gun violence
Trump is leaving a permanent mark,2019-09-08T13:38:00Z,0.86,Trump,is leaving,a permanent mark
Texas lieutenant governor bucks NRA to support some background checks in private gun sales,2019-09-06T23:39:39Z,0.94,Texas lieutenant governor bucks NRA,to support,some background checks in private gun sales
Tyler Perry used his personal plane to fly aid to the Bahamas,2019-09-06T19:25:49Z,0.89,Tyler Perry,used,his personal plane
Walmart CEO's decision on guns is the kind of corporate courage we need,2019-09-06T16:32:37Z,0.93,Walmart CEO's decision on guns,is,the kind of corporate courage we need
Sheryl Crow has some new thoughts on her old feud with Walmart,2019-09-06T14:53:49Z,0.92,Sheryl Crow,has,some new thoughts on her old feud with Walmart
"In major shift, Walgreens and CVS ask customers to leave their guns outside",2019-09-05T17:35:32Z,0.82,customers,to leave,their guns
"Bound by 2 mass shootings, football rivals El Paso and Odessa unite on the field",2019-09-06T00:32:27Z,0.93,Odessa,unite,on the field
Texas Gov. Greg Abbott issues 8 executive orders aimed at preventing mass shootings,2019-09-05T22:02:42Z,1.0,Texas Gov. Greg Abbott,issues,executive orders
"Why 47,000 grocery workers in California may go on strike",2019-09-05T16:19:15Z,0.94,grocery workers in California,may go,on strike
Trump focuses on mental health over reforming gun laws,2019-09-05T01:26:17Z,0.86,Trump,focuses,on mental health over reforming gun laws
A family wounded in the El Paso massacre is suing Walmart over lack of security,2019-09-04T23:16:36Z,0.92,A family,wounded,in the El Paso massacre
NRA rips San Francisco Board of Supervisors after being labeled a 'domestic terrorist organization',2019-09-04T23:05:00Z,0.9,NRA,rips,San Francisco Board of Supervisors
"Walmart ends some ammo sales, tells Congress to step up",2019-09-04T21:48:22Z,0.94,Walmart,tells,Congress
Amazon and Walmart are now racing to reduce plastic pollution in India,2019-09-04T11:26:15Z,0.93,Walmart,are racing,to reduce plastic pollution in India
Kroger asks customers not to openly carry guns in its stores,2019-09-03T23:18:18Z,0.89,Kroger,asks,customers
Walmart ends all handgun ammunition sales and asks customers not to carry guns into stores,2019-09-03T17:00:05Z,0.94,Walmart,asks,customers
Walmart CEO implores Congress to 'do their part' to stop gun violence,2019-09-03T20:23:22Z,0.87,Congress,to do their part to stop,gun violence
0.39 (I; 'm calling; to take a stand on gun control,2019-08-22T04:07:46Z),0.84,Enough,is,enough
Walmart will stop selling some guns and ammo in wake of shootings,2019-09-03T18:25:08Z,0.93,Walmart,will stop,ammo
The 'mini Trump' who built a kingdom out of books,2019-08-31T08:07:35Z,0.93,The 'mini Trump,built,a kingdom
Tyler Perry lived on this street before he was homeless. A nearby highway sign now bears his name,2019-08-31T05:56:10Z,0.92,Tyler Perry,lived,on this street
The biggest player in India's huge online shopping business will stop using throwaway plastic packaging,2019-08-29T15:41:43Z,0.95,The biggest player in India's huge online shopping business,will stop using,throwaway plastic packaging
"The biggest sales, discounts and deals: What to expect this Labor Day 2019",2019-08-26T14:08:46Z,0.9,The deals,to expect,this Labor Day
Why people should not get too worked up about recession fears,2019-08-28T17:01:53Z,0.89,people,should not get,too worked up about recession fears
Costco's first China store was so popular it shut down traffic. But can it keep the buzz going?,2019-08-27T16:05:33Z,0.92,Costco 's first China store,was,so popular it
Teachers and parents prepare students for a new school year after a deadly summer,2019-08-24T19:36:01Z,0.89,parents,prepare,students
A Mexican and an American walked a highline hundreds of feet over the border to make a political point,2019-08-24T04:34:48Z,0.91,an American,walked,a highline hundreds of feet
Beto O'Rourke says both Democrats and Republicans are to blame for lack of gun legislation,2019-08-23T19:48:19Z,0.95,Beto O'Rourke,says,both Republicans are to blame for lack of gun legislation
Miley Cyrus denies cheating on Liam Hemsworth in series of tweets,2019-08-22T19:15:42Z,0.92,Miley Cyrus,denies cheating,on Liam Hemsworth
Beto O'Rourke rolls out new plan to protect workers' rights,2019-08-22T14:38:45Z,0.93,Beto O'Rourke,rolls out,new plan to protect workers' rights
Amazon just opened its biggest office building \xe2\x80\x94 and it's not in the United States,2019-08-22T10:36:00Z,0.84,Amazon,opened,its biggest office building \xe\x\x
Walmart to reopen store where El Paso massacre took place with memorial for victims,2019-08-22T01:55:02Z,0.94,El Paso massacre,took,place
"Walmart, a longtime seller of firearms, is reevaluating its position on guns",2019-08-21T16:11:22Z,0.84,Walmart,is reevaluating,its position on guns
Americans love Target. That's bad news for Macy's and JCPenney,2019-08-21T15:46:54Z,0.93,Americans,love,Target
These genius bento boxes and lunch bags keep all your school lunches perfectly organized,2019-08-20T18:58:20Z,0.89,These genius bento lunch bags,keep,all your school lunches
11 products students should always have in their backpacks,2019-08-20T16:57:46Z,0.87,products students,should have,in their backpacks
The El Paso shooting suspect is on suicide watch,2019-08-20T08:53:37Z,0.96,The El Paso shooting suspect,is,on suicide watch
Dick's Sporting Goods is testing if it should stop selling guns,2019-08-20T13:03:37Z,0.86,Dick's Sporting Goods,is testing,if it should stop selling guns
Why El Paso and other recent attacks in the US are modern-day lynchings,2019-08-17T06:27:11Z,0.95,other recent attacks in the US,are,modern  day lynchings
A husband worried few would attend an El Paso shooting victim's service. 700 strangers showed up,2019-08-16T19:12:46Z,0.93,A husband worried few,would attend,an El Paso shooting victim's service
Football game between El Paso and Dallas area schools is back on after security concerns,2019-08-16T06:36:58Z,0.92,Football game between El Paso and Dallas area schools,is,back on
Healthy snacks every kid should have in their lunchbox,2019-08-16T17:19:04Z,0.83,every kid,should have,in their lunchbox
O'Rourke calls for licensing in plan to curb gun violence and white nationalism,2019-08-16T11:02:18Z,0.94,O'Rourke,calls,for licensing
He invited the public to his wife's funeral after she was killed in the El Paso shooting. Hundreds are expected to attend,2019-08-15T00:27:36Z,0.95,the El Paso shooting,to attend,Hundreds
Dow gives investors whiplash after the worst day of the year for stocks,2019-08-15T10:55:25Z,0.9,Dow,gives,investors
0.43 (he; says; Trump brings,2019-08-15T16:51:28Z),0.95,O'Rourke,returns,to trail with a new focus on 'moment of peril
"Recession signs are flashing, but Americans are still shopping at Walmart",2019-08-15T11:58:34Z,0.94,Americans,are shopping,at Walmart
Walmart says it sells 2% of America's guns and supports 'common sense' gun control,2019-08-15T12:06:13Z,0.91,Walmart,says,it sells   of America 's guns gun control
Walmart earnings beat estimates in second quarter,2019-08-15T13:40:13Z,0.94,Walmart earnings,beat,estimates
'Evil will not overcome us.' El Paso gathered for a public memorial to honor the shooting victims,2019-08-15T07:54:47Z,0.91,El Paso,gathered,for a public memorial
Macy's stock is tanking because it put too many clothes on sale during the spring,2019-08-14T14:20:40Z,0.92,Macy's stock,is tanking,because it put too many clothes on sale during the spring
"Walmart removes 1,000 third-party items from its website after mass shootings",2019-08-14T07:16:53Z,1.0,Walmart,removes,third  party items
Super cool notebooks kids will love for back to school,2019-08-09T14:11:53Z,0.94,Super cool notebooks kids,will love,for back to school
This popular kid's clothing brand just launched at Walmart and is perfect for back-to-school,2019-08-13T15:18:20Z,0.93,This popular kid 's clothing brand,launched,at Walmart
The good news story America needs this week,2019-08-12T18:47:34Z,0.91,The good news story,needs,this week
0.92 (El Paso students; mourning; 22 people killed in a massacre,2019-08-12T13:18:30Z),0.93,El Paso students,return,to school
How Trump's paranoia and conspiracy theories become US policy,2019-08-12T04:59:26Z,0.95,Trump 's paranoia theories,become,US policy
"Gun owners in New Zealand voluntarily surrender more than 10,000 firearms",2019-08-12T04:31:49Z,1.0,Gun owners in New Zealand,surrender,more than  firearms
How bad is the trade war? This week will provide some clues,2019-08-11T11:58:30Z,0.9,This week,will provide,some clues
At least eight Walmart stores were the subject of threats over the past week,2019-08-11T05:01:20Z,0.94,At least eight Walmart stores,were,the subject of threats over the past week
Walmart faces backlash over its gun policies,2019-08-11T11:25:48Z,0.86,Walmart,faces,backlash over its gun policies
Here's how people are responding to the #ElPasoChallenge,2019-08-11T01:31:59Z,0.89,people,are responding,to the #ElPasoChallenge
Universal Pictures pulls thriller 'The Hunt' in the wake of two mass shootings,2019-08-10T19:39:46Z,0.95,Universal Pictures,pulls,thriller
Going home to report on a mass shooting was the hardest assignment I've ever had,2019-08-10T05:21:32Z,0.92,Going home to report on a mass shooting,was,the hardest assignment I've ever had
"Karma caught up to this ketchup thief. Now, Heinz is helping the thief out",2019-08-10T16:49:03Z,0.93,Karma,caught up,to this ketchup thief
Uproar over Trump donations sparks fresh debate about disclosure,2019-08-09T16:10:37Z,0.96,Uproar over Trump donations,sparks,fresh debate about disclosure
"An armed man who caused panic at a Walmart in Missouri said it was a 'social experiment,' police say",2019-08-10T07:11:58Z,0.93,An armed man who caused panic at a Walmart in Missouri,said,it was a 'social experiment
"A boy's uplifting challenge, some heroic first responders and a ducky derby",2019-08-10T11:58:08Z,0.93,A boy,'s,a ducky derby
"As Walmart shooter aimed deliberately at his victims, the store manager hustled to save lives",2019-08-10T00:43:25Z,0.89,the store manager,hustled to save,lives
"A heavily armed man was arrested at a Missouri Walmart after causing panic inside, police say",2019-08-08T23:23:58Z,0.93,A heavily armed man,was arrested,at a Missouri Walmart
"El Paso suspect told police he was targeting Mexicans, affidavit says",2019-08-09T13:14:12Z,0.95,El Paso suspect told police,says,affidavit
How Cosmopolitan magazine profiled a top-secret hate group investigator,2019-08-09T20:17:01Z,0.93,Cosmopolitan magazine,profiled,a topsecret hate group investigator
Photo shows Melania Trump holding infant orphaned by El Paso killer,2019-08-09T18:07:34Z,0.94,Photo,shows,Melania Trump holding infant
Mississippi immigration raids thrust kids into adult roles. They're still children,2019-08-09T19:18:41Z,0.93,Mississippi immigration raids,thrust,kids
Police: Armed man in Walmart is 'lucky he's alive still',2019-08-09T18:56:32Z,0.83,Armed man in Walmart,is,lucky
"Walmart pulls violent video game displays from its stores, but it will still sell guns",2019-08-09T13:53:20Z,0.89,Walmart,pulls,violent video game displays
"Walmart pulls violent video game displays, but not guns",2019-08-09T16:52:14Z,0.95,Walmart,pulls,violent video game displays
"Attention superfans: Walmart has a huge collection of movie and TV inspired back to school essentials from Marvel, Harry Potter and more",2019-08-09T15:56:10Z,0.97,Walmart,has,a huge collection of TV inspired back to school essentials from more
Armed man arrested at Walmart in Missouri,2019-08-09T02:22:42Z,0.92,Armed man,arrested,at Walmart
Exclusive: El Paso suspect's mother called police concerned about gun,2019-08-08T00:27:21Z,0.94,El Paso suspect's mother,called,police
